AffectedChildren_T,AffectedChildrenUnfiltered_T,MeanBLLIncrease,AffectedChildren_A,AffectedChildren_B,AffectedChildren_H,AffectedChildren_W,AffectedChildrenUF_A,AffectedChildrenUF_B,AffectedChildrenUF_H,AffectedChildrenUF_W,ChildPopulation_T,ChildPopulation_A,ChildPopulation_B,ChildPopulation_H,ChildPopulation_W
119067.97004910387,21118.93418402858,0.85550702154079,5955.7468381710805,36862.04142110938,44368.43398980617,35852.61085596586,1556.9166719065752,5089.821020956779,6950.561388186441,8005.847840518611,189998.20404303967,11964.606672020585,58855.32121653083,60513.059868863165,63035.63589346666
118433.72976487494,20494.46692532172,0.603473242221991,5565.893188248842,36854.46185614689,44364.24252742961,35659.79451834912,1272.0638330778245,4851.538794811836,7157.937312260349,7767.1586636028505,190349.54334307954,11645.5467287826,58475.00459472644,61253.575459372194,63419.3982136869
117103.06262914737,21704.970419248435,0.832753314707774,5925.34345642248,35734.21672250784,44171.4137285194,35208.4666076665,1312.5483234602352,5184.018417335276,7696.60261628429,8103.683545455811,191361.5560399437,11747.76595948973,59395.443269715965,61089.729680768716,63564.05524606671
118452.4394428161,21167.061378772643,0.7363578320466041,5904.171809415123,36279.19517585709,44276.98840902123,36025.64237383436,1260.724084727268,5066.395347463077,7070.878206733187,8305.06171994372,191131.46908045004,11739.348398369015,59093.106759503185,61106.34340238103,63652.265400067416
119190.3370690635,22570.56499225878,0.8991253860922872,6056.860061464844,37205.03212528485,44747.04361311851,35201.57446479796,1496.0981232975466,5774.794456978869,7576.073490735678,8297.171217234581,192429.70874763792,11768.272500958445,59709.82209984578,61369.3951582732,63964.597644081885
117513.61824723611,21931.09490992061,0.9665151259501188,5739.1507408462285,35785.60936909299,44303.76225287112,35669.664431388395,1463.7812345231553,4977.982041537919,7495.450547723858,8553.841161482687,191902.22770142028,11784.953602762378,59222.62688483415,60969.789861867954,64242.11961419546
120196.05542712912,24972.33205344292,1.1686549939546933,6021.641260801076,37286.938351851546,44989.53487038471,35894.017952747396,1581.2000679949138,6209.069494459666,8691.65765053375,9144.69171426996,193465.05542188807,12087.60178306057,60031.06234073323,61341.3366755929,64392.35260315397
118587.93591529591,21946.189890359736,0.9164559463481607,5805.383764347887,36851.638340654856,44729.3354269621,35206.482335233486,1493.8395380148768,4876.482412582844,7945.692978344839,8249.723504971733,191702.53794386223,11691.61027693624,59467.05065488273,61317.809770846026,63643.07746783768
119657.14291638654,20646.715524055508,1.557968384170724,5876.995823695154,36627.53667122902,44651.22553939054,36549.89919059354,1128.8506834633783,4569.025729016335,7502.6403174795905,8076.8655285765035,191059.88018554222,11653.668849739732,58435.54660970289,61493.23634779784,63996.69970041525
119146.8993937165,21746.495451312356,0.4162553646831583,6042.078469538673,36354.717707261116,45005.33775877471,35835.185243890184,1578.2284309699444,4749.489791047222,7499.519441857683,8493.525004827714,191832.92001059852,11993.285936268188,59452.45458870989,60927.69452167431,63876.40430150864
116883.71574638717,20747.716565942683,0.8447933205191391,5872.687400422624,35865.475339878045,43843.01761634636,35187.197389915375,1209.517794574487,5334.2869438594535,7337.450846933725,7438.561280597093,188790.08252404208,11510.149012421869,57940.52819820378,60722.99005050909,62906.15848710704
117687.9117522193,22168.19674607165,0.4793955415676956,5794.536879656523,35808.15503369948,44688.078604795,35458.613334542875,1468.6905547895876,4970.148422487816,7848.822677239293,8494.611623121278,189255.70043001638,11610.760384792424,58436.09253116387,60827.64340111924,62763.68250344275
119028.51723688448,22072.98183340003,1.2379422950669001,5940.4998892614885,36206.57976252358,44683.39205885229,36237.13023956952,1448.1748986981554,5087.129953121152,7685.123086077262,8453.829850938895,191771.8292066672,11715.462676646417,59289.29907487872,61504.85842749546,63733.973745237025
117000.97943337809,21415.753992790746,1.005230442999543,5799.253882520728,35935.66566258967,44155.29552250887,35017.06575283281,1238.4172983906267,5412.293134459254,7177.548053726901,8114.591454275616,189204.0408598677,11775.534163771574,58091.79133833446,60382.81563948648,63289.75522283235
119013.284731343,19353.99229642188,0.5043568041857124,5823.975453668791,37085.52903209154,44590.06077850937,35480.08875132204,1205.4293546409328,4367.277522895949,6461.226537233088,7802.793359976271,191402.30697473363,11966.782910069407,58930.05221318323,61293.22627267757,63656.99146722968
119965.5512949371,22247.71870755193,0.7069186742503636,5870.5581817417415,36964.69186202731,44933.2251775586,36222.675344114854,1471.932951186266,5000.5791318011725,7527.060054913571,8806.604125199754,191352.84466871084,11836.965423103706,58845.15917429113,61153.95745616938,63955.12143675456
120258.08743711855,22386.43661893442,1.2386086744207472,6016.37748913031,36324.02294338478,45773.405889715556,36239.584542903045,1481.54136865572,4637.692586133663,8461.539148826305,8503.99022663615,191267.35750704835,11818.179074970189,58297.445807541495,61577.93593073986,63965.30272063448
117971.07490627341,22202.833048041968,0.6700888143705361,5926.148760111961,36528.81905101058,44219.88672302115,35347.66692092743,1237.0420360777696,5589.116339834851,8271.68254310378,7816.8667388010435,191048.1352856418,11630.30775149463,58979.310759686596,61122.6051764304,63775.65356531971
120486.02091197959,21243.36688620812,1.315984664561531,6006.846848693238,37880.010432749,45036.41514391928,35561.73344049128,1333.8796255991706,5410.628147633843,7158.539180159957,7887.839203032361,189928.9072899812,11548.035389750812,58545.65710858615,61259.95100915508,63092.56810123866
119000.7907017832,22507.504608442916,0.6521718545848326,6059.713169796341,37141.362274767045,44426.963597548776,35278.79266246072,1478.5399141444946,5256.932519915408,7861.922454782669,8517.18023858227,191942.3442593221,11828.747096157354,59820.7238322965,61100.34368120127,63612.00086604747
117856.66538916498,21862.64980354937,0.645077572891479,5855.008174981944,36280.65562836304,43973.469759790765,35693.98064696817,1378.6311832133622,4818.041565394666,7515.748182692535,8727.122631117689,189432.89442069558,11931.471072857183,57999.002287873234,60651.21725286473,63226.39973332015
118735.873944711,22943.167521654355,0.5893752571415531,5865.006925394888,36577.41235284125,44552.225142713694,35722.7657889206,1296.6253611684538,5750.887385171857,7916.133873692843,8613.680484314034,192287.2601555674,12024.962773891577,59143.649457281586,61093.36940488763,64364.91256442681
121908.5408612209,21997.810197976738,0.9440521610573636,6080.146832931546,37551.50926356545,45531.68324577573,36944.68838199709,1352.6817829364795,5214.8893817637345,7852.415307932369,8235.380702939741,192612.49723396183,11782.351769779712,59624.53424120241,61819.853700339176,63964.18539022322
119282.86732392623,23476.985422231286,1.6610728301746618,6088.22650461389,35941.45201424244,45379.32992337083,35968.207358878215,1461.6336583695531,5555.577116486329,8555.192908821535,8618.221399643271,190652.00223182907,11765.43262723561,58336.1463338518,61285.0113455349,63695.8613342573
119513.96520355868,21149.18263107064,0.48211246913155636,6221.029745403419,36708.534293043194,44582.67957594979,35936.891132363926,1231.5069711086505,5176.5739028332755,7625.761159644302,7735.598757261342,190796.020099802,11723.915713902396,58867.17824455893,61336.03085626209,63282.16926567178
117818.51087281796,19593.206341867826,1.1228478664782453,5788.119801067275,36114.50336138164,44549.38151196162,35406.23191240165,1199.0055045096492,4265.010106988827,6911.463814873247,7747.4899238756,190779.90541417585,11757.17639601101,59182.692654720326,60890.789466928225,63302.92882909321
118497.56520378565,21293.29913568552,1.2678797240372093,5992.378307535229,36209.08171867807,44215.633166431006,36043.71913244566,1248.0295458335404,4898.617108835479,7745.752761039465,8041.331723193665,189436.49140020437,11758.512868720669,57792.65674316304,60733.616672656215,63529.84925622359
119813.79260333927,21681.20610232899,1.2437427218166044,5776.360824997054,37204.11826197763,44833.82641452631,35997.70629782882,1230.2039819025308,5495.959161604303,7658.084361145737,7901.406042582666,191680.5207308499,11694.403901342555,59727.962843660025,61318.05466975981,63322.60648642363
118800.32840178633,23032.465438267933,1.1905598608905557,5660.849350334419,36270.7556874079,44913.97784198352,36070.7331843202,1432.3360462065384,5416.3660095133355,8038.432671573853,8788.105332308476,190378.53571860614,11665.61455389727,58335.8442222186,61210.087168778315,63644.212099218355
119328.0810741599,22428.596078848943,0.787634762639475,6047.203070351409,36207.19311667437,45123.22119458379,36027.49842871769,1373.7508739655416,5756.055611170164,7896.2840959264795,8037.272219097626,192469.1365747571,12051.868675204316,59685.174244591486,61480.846859867204,63735.60827184755
120450.61604067903,22490.643330180505,1.5552724130776656,6139.601357137529,36964.80632996887,45354.61001535398,36094.79965354225,1394.9945967131682,5394.385561308668,7925.440066025963,8410.44819454591,192591.3913758745,11991.069762279614,58852.353128670395,62055.49053703609,64143.8889527724
117226.75044257018,21196.703623820213,1.0297697776813135,5887.405208329746,35652.871810807905,44322.67507920717,35366.44819372607,1278.2139020878706,4978.294652406483,7350.275265580017,8171.9746032495495,189119.00905104505,11573.36772217853,58335.30584520471,60656.15504092476,62895.9915600641
118296.84864564867,20972.135188350458,1.3499596469841944,5903.214821417664,36206.59998976576,44926.97017850663,35378.04199386481,1484.4185713050147,4934.962439571381,6892.90667255416,8164.19318968325,192645.76748508879,11997.658277373137,59824.55079527595,61123.10854429457,64145.21917860843
118739.49292923498,22692.807787211215,0.8541258101086324,5899.258249926154,36869.812754535225,44431.78972614198,35535.20723602778,1478.4094528273204,5625.514867755995,7844.986506389291,8372.065679918876,190789.39444304438,11800.27235964419,59297.308750706536,60874.070348723086,63206.476189812274
118496.3563026073,21321.35667270674,0.4858854856145303,6180.769592631128,36779.12383372588,44119.791801703315,35321.448638883674,1467.1480223353233,5004.245740119857,7321.976242903435,8072.336308190679,189518.00247903186,11750.942148018961,58492.6179783931,60479.67392551358,63101.35084361072
118846.6915554182,21198.52681797736,1.6542128945168302,6109.307327043922,35540.96204571662,45159.38387552378,36080.386990600884,1498.549937123312,4598.34043367528,7454.66563609899,8215.724925258744,191537.69169326584,11789.24474757194,58795.191236689,61405.29328601351,63945.837508462246
118435.1491864129,21313.886388233394,1.2898168480439733,5842.73519949475,36533.00486141079,44441.03566117024,35555.71539941634,1306.0616230894823,5283.65449866203,7238.585524685492,8018.491767391269,190396.18635341607,11522.924852478322,59129.673230958986,61146.37076322773,63085.73562700074
121716.61309772798,23435.370797238756,1.257712767023987,6164.0602073826385,37977.93911994884,45740.78304782541,35932.28929630137,1622.6888000131803,5715.095914937585,7890.157751413932,8801.1101867442,192758.047032498,11911.583418501677,59743.717692141516,61749.99567211657,63812.43928570114
119621.34193159564,22697.01495706752,0.5826788366919653,5983.426700852922,37056.6348312496,44431.89315715068,36067.8871595745,1391.6246966813483,5835.118960217463,7641.626836783926,8421.938611617785,192778.4423006195,11997.606106699805,59770.23033018738,60994.96992177418,64326.13407570041
117363.6214022301,21447.561781686978,1.6831446329671178,5927.615814777585,35746.99274384308,44011.34453217825,35590.96842673636,1459.8887497521573,5114.413865929196,7322.763710203237,8095.520837683232,189756.83008383698,11655.315999101504,58455.59292155712,60624.0717179935,63399.58372041845
118732.17074441595,21098.62220056809,1.3627119659548168,6029.050667421967,36671.547855936915,44310.52483223034,35637.05295434505,1354.3748084259123,5418.524657152212,6864.825599757578,7950.3950016904755,190705.3586796908,11825.10973710403,59277.17508739089,60523.5584788781,63373.17903934698
118935.70463277564,21058.221550882165,0.5501900378026682,5750.586574536124,36112.28722288598,45605.41600859737,35610.40555980273,1256.2990473312518,4727.342634200764,7799.2591501764155,7944.080978921371,192511.9782800745,11659.371458219588,59632.842217640784,62357.408263594065,63463.99621410091
119015.65081099779,22975.45562499247,1.1396825426429316,5961.517131361232,36132.869836528276,45235.34549773201,35752.45803156626,1462.6277006679184,5077.468869484433,8468.438432904488,8662.9141904786,192851.97646111954,12001.520911193196,58702.521986416024,62192.89243141101,64453.41558291645
118430.17435328502,23279.2620618859,0.5216137858595195,6168.222377048692,36062.51447645085,44258.15917234808,35898.90934642312,1530.8092446963371,5181.967458267393,8592.136589636712,8692.954049226759,190827.32172238495,11836.918140471496,58698.983989377644,60758.7495340424,63818.09129119724
120320.71798564632,22559.41354235708,1.3128171023958286,6047.79261362552,36306.05713225384,45616.59422477724,36474.6446399403,1338.4963506205902,4757.170171640014,8212.670837270112,8939.808369940934,191333.2367867582,11839.770674011803,58325.043402789626,61868.45886170585,63840.04002034403
119081.85065432316,22876.420774687984,0.4308506303404908,5822.256876132595,35820.153807384806,45492.0834849547,36019.50170779095,1438.6882114392624,5031.446113143003,8168.018050982591,8873.294027666609,192225.06497797152,11871.198545331255,58578.001674375584,61670.86261076021,64516.16749341725
120135.23538487653,23545.303158605526,0.881763204767471,6121.646021881001,36828.89893917983,45131.4430682426,36126.46430872031,1546.3196765805676,5509.431159597844,8347.815040858348,8776.276123272035,192976.95679617935,12231.86435708414,59375.65413414261,61288.149844771644,64496.33712170861
120269.4951485121,23493.604675513354,0.5948342523232009,5912.453145565503,37612.15213901527,44925.71461656593,35909.934961983876,1371.2393733099939,5813.595464113831,8428.242022463211,8579.214675003153,191574.39601983508,11772.919019458102,59602.3002417128,61274.153532214834,63410.17804532335
117868.8260776966,23666.330072566172,1.6676841560351885,5793.284350646911,36169.966091035545,44192.731792800434,35694.81482028737,1521.3616227358275,5671.827082583086,8294.983746002372,8836.041266410064,189866.7474285625,11610.406239762537,58730.364587906326,60594.716116874326,63319.87144621081
117320.07029908393,22135.098654544112,0.5364660521021712,5937.967031295447,35657.07460264512,44511.994568709466,35240.66085304652,1437.7398646254635,4982.883651906014,7967.81682641906,8379.615892886295,191131.44119950652,11689.202204610907,58543.28226064955,61121.27642869203,64154.735927798916
119291.01667580545,22888.13543037151,1.113779828392186,5919.757730204,37229.92424463786,44162.713966217285,35821.40854435096,1369.505304325881,5090.424661602513,8583.896562163456,8530.053404596598,191547.516455263,11718.256308202732,59510.261358401745,61044.181347151556,63573.69422245796
117672.8834320375,22229.652790741042,0.9854105784055323,5737.140844582798,35963.511057548116,44453.5826967963,35578.506706812106,1277.1771214581709,5406.207230631103,8020.044596666021,8197.234872642202,190436.75493448807,11772.332507085945,58308.630256938144,61046.084254294496,63749.745508252716
118666.44232337564,22465.995889421043,1.0735232263829435,5996.911744520376,36211.538047575516,44476.598398980066,35929.506323539084,1427.9110520514312,4753.415405272763,8331.465780059953,8649.274017495736,190985.9211951413,11736.281294581922,58709.42001460402,61232.73264202915,63674.00567217616
119526.06079604258,22782.916385563927,1.6759911442006101,6030.771194876531,35728.60239175641,45248.10529966234,36628.693124722624,1412.7378049013416,4838.6260733154895,8492.768028372637,8739.975815547516,190755.16981928074,11827.305062156627,57934.69472211876,61263.93250369388,64163.40791505932
119448.13693677673,20585.070098327335,0.7662015042521315,5915.839649826947,36798.34296488498,44808.18468022857,35938.20853713633,1319.6767859329743,5228.119760242928,6593.061887927866,7916.089680138479,191425.30026097526,11775.488763561185,59079.8156899676,61273.04515455988,63723.01931701962
119433.53671883691,21895.53341485789,0.7044734517540312,6028.67262428653,36823.30577460616,44670.227429456776,35944.62251437998,1376.3158209972148,5476.35532161688,7447.862288827249,8167.61599773984,192339.24882046127,11845.060213228038,59034.42267123968,61678.781234366885,64348.55016726085
118204.82355245811,22475.687094865236,1.6515188434017072,5942.133021496354,35542.28032032321,44905.18373013475,35884.31098063597,1452.1032348702838,5376.457199337895,7762.472061521215,8487.367279327056,189537.76237326465,11979.98106549519,56973.29399857366,61271.27835653788,63733.01012786969
119407.56878949444,20256.049970155054,0.977257014952935,5801.958469632382,36585.088358794215,45158.757695459055,36034.84833630487,1389.3616007475198,4350.992453095451,6697.636021922779,8333.092961066053,192299.3189394699,11806.764895012651,59718.71691774147,61009.53096691822,64166.12508876056
118788.60073034275,22218.98951041696,0.8522231152262713,5989.242303616978,36625.064987486214,44238.37241036537,35827.365103521006,1487.7108370429194,4979.07611957422,8157.283726581234,8250.42850517387,190016.2405361361,11542.713550758916,58691.42281176881,60788.2327594862,63316.95876355519
119197.22436589541,20354.62955666163,0.9952883233410531,6017.78319466892,36703.88197082229,44638.08730146552,35874.567625172334,1273.4949337671908,4792.736709067114,6734.157788278813,8070.105565255132,190149.51264965732,11657.043244181237,58873.928995669245,60781.96306982087,63280.94322817951
